"lemmatized_Ru1" "lemmatized_Ru2" "lemmatized_Ru3" "lemmatized_Ru4" "lemmatized_Ru5" "rs-graphics-3586a42c-a647-4324-9de9-bdea3dd2b3bb"
"кулиса" 0.0017215407789972 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00320972332184966 0
"купаться" 0.00602539272649021 0 0.00156781587570356 0.00107926092212053 0 0
"кусать" 0.000860770389498601 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00427963109579954 0
"лание" 0.0025823111684958 0.00411370274383973 0.00156781587570356 0.00215852184424106 0.00106990777394989 0
"лаять" 0.0017215407789972 0.0061705541157596 0.00470344762711067 0 0.00106990777394989 0
"лекарство" 0.0025823111684958 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"летний" 0.00344308155799441 0 0 0.0032377827663616 0.00213981554789977 0
"лжешь" 0.0025823111684958 0.00411370274383973 0.00627126350281423 0 0 0
"лот" 0.0017215407789972 0 0.00313563175140711 0.00215852184424106 0.00320972332184966 0
"лохмотья" 0.0017215407789972 0.00205685137191986 0.00313563175140711 0.0032377827663616 0.00106990777394989 0
"луис" 0 0 0 0.00215852184424106 0.0074893544176492 0
"любо" 0.00344308155799441 0 0.00470344762711067 0.00107926092212053 0.00106990777394989 0
"люка" 0.00516462233699161 0.00205685137191986 0.00156781587570356 0 0.00106990777394989 0
"мама" 0 0.00411370274383973 0.00313563175140711 0.00215852184424106 0.00320972332184966 0
"меньший" 0.00430385194749301 0 0.00313563175140711 0.00107926092212053 0.00106990777394989 0
"местный" 0.00688616311598881 0 0 0.00107926092212053 0 0
"миновать" 0.000860770389498601 0.00411370274383973 0.00470344762711067 0.00107926092212053 0.00213981554789977 0
"миск" 0 0.00205685137191986 0.00313563175140711 0.0032377827663616 0.00320972332184966 0
"можем" 0.000860770389498601 0.00205685137191986 0.00313563175140711 0.00431704368848213 0.00106990777394989 0
"молчание" 0.00516462233699161 0.00205685137191986 0.00313563175140711 0 0 0
"мужской" 0.0017215407789972 0.00205685137191986 0.00313563175140711 0.00215852184424106 0.00213981554789977 0
"мурашка" 0 0 0.00156781587570356 0.0032377827663616 0.00534953886974943 0
"мх" 0.0017215407789972 0.00205685137191986 0.00313563175140711 0.00215852184424106 0.00213981554789977 0
"мясо" 0.0017215407789972 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00320972332184966 0
"нагнать" 0.00430385194749301 0.00205685137191986 0.00470344762711067 0 0 0
"нагонять" 0.0017215407789972 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00320972332184966 0
"надолго" 0.000860770389498601 0.00411370274383973 0.00156781587570356 0.00431704368848213 0.00106990777394989 0
"назадалее" 0.00344308155799441 0 0.00313563175140711 0.00215852184424106 0.00106990777394989 0
"наиболее" 0.00774693350548741 0 0 0 0 0
"накрениться" 0.000860770389498601 0 0 0.00431704368848213 0.00427963109579954 0
"напомнить" 0.0017215407789972 0.0061705541157596 0.00313563175140711 0.00215852184424106 0 0
"направо" 0.000860770389498601 0.00411370274383973 0.00313563175140711 0.00215852184424106 0.00213981554789977 0
"настоящема" 0.000860770389498601 0 0 0.00107926092212053 0.0074893544176492 0
"нат" 0.00344308155799441 0 0 0 0.00534953886974943 0
"него" 0.000860770389498601 0.00205685137191986 0.00156781587570356 0.00539630461060266 0.00106990777394989 0
"недавно" 0.00430385194749301 0 0.00313563175140711 0 0.00213981554789977 0
"нее" 0.0025823111684958 0.00205685137191986 0.00313563175140711 0.00215852184424106 0.00106990777394989 0
"незачто" 0.00344308155799441 0 0 0.00431704368848213 0.00106990777394989 0
"неплохо" 0 0 0 0.00215852184424106 0.0074893544176492 0
"неплохой" 0 0 0.00156781587570356 0.00215852184424106 0.00641944664369931 0
"несть" 0.000860770389498601 0.00205685137191986 0.00313563175140711 0.00215852184424106 0.00320972332184966 0
"неужеть" 0.0025823111684958 0.0061705541157596 0 0.00107926092212053 0.00213981554789977 0
"неясный" 0.0017215407789972 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00320972332184966 0
"низко" 0.000860770389498601 0.00205685137191986 0.00156781587570356 0.00107926092212053 0.00534953886974943 0
"нимецкий" 0.000860770389498601 0.00411370274383973 0.00627126350281423 0.00107926092212053 0.00106990777394989 0
"ничуть" 0 0.00205685137191986 0.00313563175140711 0.0032377827663616 0.00320972332184966 0
"обломок" 0.000860770389498601 0.00411370274383973 0.00313563175140711 0.00215852184424106 0.00213981554789977 0
"обойдться" 0.000860770389498601 0.00205685137191986 0.00470344762711067 0 0.00427963109579954 0
"обоить" 0.00430385194749301 0 0.00156781587570356 0.00215852184424106 0.00106990777394989 0
"обрабатывать" 0.0017215407789972 0 0 0.00647556553272319 0.00106990777394989 0
"обсудить" 0.00516462233699161 0 0 0.00215852184424106 0.00106990777394989 0
"общее" 0 0 0.00156781587570356 0.00215852184424106 0.00641944664369931 0
"овечка" 0.0025823111684958 0.00205685137191986 0.00313563175140711 0.00215852184424106 0.00106990777394989 0
"огоньк" 0.00430385194749301 0.00205685137191986 0 0.00215852184424106 0.00106990777394989 0
"окн" 0.000860770389498601 0.0061705541157596 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"окон" 0.000860770389498601 0 0 0.00431704368848213 0.00427963109579954 0
"окорок" 0.00344308155799441 0 0 0.00431704368848213 0.00106990777394989 0
"опасение" 0.00688616311598881 0.00205685137191986 0 0 0 0
"освобождать" 0.0017215407789972 0.00205685137191986 0.00313563175140711 0.00215852184424106 0.00213981554789977 0
"особенность" 0.00344308155799441 0.0061705541157596 0.00156781587570356 0.00107926092212053 0 0
"остались" 0.0017215407789972 0.00411370274383973 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"останавливать" 0.00344308155799441 0 0 0.00215852184424106 0.00320972332184966 0
"осторожность" 0.00344308155799441 0.00205685137191986 0.00156781587570356 0.00107926092212053 0.00213981554789977 0
"остр" 0.00344308155799441 0 0.00313563175140711 0.00215852184424106 0.00106990777394989 0
"отводить" 0 0.00411370274383973 0.00156781587570356 0.0032377827663616 0.00320972332184966 0
"отдых" 0.0017215407789972 0.00411370274383973 0.00313563175140711 0.00215852184424106 0.00106990777394989 0
"откровенно" 0.00430385194749301 0.00205685137191986 0 0.00107926092212053 0.00213981554789977 0
"отпиливать" 0 0.0061705541157596 0.00313563175140711 0.00107926092212053 0.00320972332184966 0
"отпускать" 0.000860770389498601 0.00411370274383973 0 0.00215852184424106 0.00427963109579954 0
"отрезать" 0.0025823111684958 0.00411370274383973 0 0.0032377827663616 0.00106990777394989 0
"отроду" 0 0 0.00156781587570356 0.00755482645484372 0.00106990777394989 0
"отчаливай" 0.0025823111684958 0.00205685137191986 0.00156781587570356 0.0032377827663616 0.00106990777394989 0
"очевидный" 0.00430385194749301 0.00411370274383973 0.00156781587570356 0.00107926092212053 0 0
"очертание" 0.00430385194749301 0.00411370274383973 0.00313563175140711 0 0 0
"ошибся" 0.000860770389498601 0.00205685137191986 0 0.0032377827663616 0.00427963109579954 0
"паккард" 0 0 0 0.00539630461060266 0.00427963109579954 0
"пасть" 0.00344308155799441 0 0.00156781587570356 0.0032377827663616 0.00106990777394989 0
"перейти" 0.0017215407789972 0.00205685137191986 0.00313563175140711 0.00431704368848213 0 0
"переплыть" 0.00516462233699161 0 0 0.00215852184424106 0.00106990777394989 0
"перина" 0.0025823111684958 0 0.00313563175140711 0.00215852184424106 0.00213981554789977 0
"пикник" 0.0017215407789972 0.00205685137191986 0.00156781587570356 0.0032377827663616 0.00213981554789977 0
"племянник" 0.00688616311598881 0.00205685137191986 0 0 0 0
"пленный" 0.000860770389498601 0.00411370274383973 0.00783907937851779 0.00107926092212053 0 0
"плеча" 0.0025823111684958 0 0.00313563175140711 0.00215852184424106 0.00213981554789977 0
"плоха" 0.000860770389498601 0.00205685137191986 0.00470344762711067 0.00215852184424106 0.00213981554789977 0
"плыль" 0.000860770389498601 0.0061705541157596 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"повредить" 0.0025823111684958 0.00205685137191986 0.00313563175140711 0.00215852184424106 0.00106990777394989 0
"погодит" 0.0025823111684958 0 0.00156781587570356 0.00107926092212053 0.00427963109579954 0
"подай" 0.0017215407789972 0.00411370274383973 0.00627126350281423 0.00107926092212053 0 0
"подвигаться" 0.000860770389498601 0.0061705541157596 0.00313563175140711 0.00215852184424106 0.00106990777394989 0
"подойдти" 0 0 0.00156781587570356 0.00539630461060266 0.00320972332184966 0
"поездка" 0.0025823111684958 0.00205685137191986 0 0.00431704368848213 0.00106990777394989 0
"покрывать" 0.0017215407789972 0.00411370274383973 0.00470344762711067 0.00107926092212053 0.00106990777394989 0
"полиция" 0.0017215407789972 0.00411370274383973 0.00470344762711067 0.00107926092212053 0.00106990777394989 0
"половек" 0.00344308155799441 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00106990777394989 0
"получишь" 0.000860770389498601 0.00411370274383973 0.00470344762711067 0 0.00320972332184966 0
"помал" 0.00602539272649021 0 0 0 0.00213981554789977 0
"помолиться" 0.000860770389498601 0.00411370274383973 0.00156781587570356 0.0032377827663616 0.00213981554789977 0
"попадться" 0.0017215407789972 0.00411370274383973 0.00156781587570356 0.00107926092212053 0.00320972332184966 0
"поперек" 0.000860770389498601 0 0.00156781587570356 0.0032377827663616 0.00427963109579954 0
"попона" 0.0017215407789972 0.00205685137191986 0.00156781587570356 0.0032377827663616 0.00213981554789977 0
"попрост" 0.0025823111684958 0 0.00156781587570356 0.00215852184424106 0.00320972332184966 0
"посматривать" 0.0017215407789972 0.0061705541157596 0.00627126350281423 0 0 0
"пострадать" 0.0017215407789972 0.00205685137191986 0.00313563175140711 0.00215852184424106 0.00213981554789977 0
"посылать" 0.0017215407789972 0 0.00313563175140711 0.0032377827663616 0.00213981554789977 0
"потащить" 0 0.00822740548767946 0.00313563175140711 0.00107926092212053 0.00213981554789977 0
"потекнуть" 0.000860770389498601 0.0061705541157596 0.00470344762711067 0.00107926092212053 0.00106990777394989 0
"потонуть" 0 0.00411370274383973 0.00470344762711067 0.00107926092212053 0.00320972332184966 0
"поторопиться" 0.00516462233699161 0 0.00313563175140711 0.00107926092212053 0 0
"похог" 0 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00534953886974943 0
"прадед" 0.0017215407789972 0.00411370274383973 0.00313563175140711 0.00215852184424106 0.00106990777394989 0
"предлагать" 0.0025823111684958 0.00205685137191986 0.00470344762711067 0.00215852184424106 0 0
"предложение" 0.00602539272649021 0 0.00156781587570356 0 0.00106990777394989 0
"предостережение" 0.0025823111684958 0.00205685137191986 0.00156781587570356 0.00107926092212053 0.00320972332184966 0
"препятствие" 0.00688616311598881 0.00205685137191986 0 0 0 0
"прибегать" 0.0025823111684958 0.00411370274383973 0.00156781587570356 0.00107926092212053 0.00213981554789977 0
"прибытие" 0.00602539272649021 0.00205685137191986 0.00156781587570356 0 0 0
"привезти" 0.00344308155799441 0.00205685137191986 0.00156781587570356 0 0.00320972332184966 0
"приготовиться" 0.0017215407789972 0.00205685137191986 0.00313563175140711 0.00215852184424106 0.00213981554789977 0
"придавать" 0.00516462233699161 0 0.00156781587570356 0.00107926092212053 0.00106990777394989 0
"придумаешь" 0.0017215407789972 0 0.00156781587570356 0.00215852184424106 0.00427963109579954 0
"прижать" 0.00516462233699161 0.00205685137191986 0.00313563175140711 0 0 0
"признак" 0.0025823111684958 0 0.00313563175140711 0.0032377827663616 0.00106990777394989 0
"прикрепить" 0.00344308155799441 0.00411370274383973 0.00313563175140711 0.00107926092212053 0 0
"примотреть" 0.00774693350548741 0 0 0 0 0
"принесть" 0.0025823111684958 0 0.00470344762711067 0.00215852184424106 0.00106990777394989 0
"принцип" 0.00430385194749301 0.00205685137191986 0 0.00215852184424106 0.00106990777394989 0
"припомня" 0.000860770389498601 0.00205685137191986 0.00313563175140711 0.00107926092212053 0.00427963109579954 0
"присовокупить" 0.00774693350548741 0 0 0 0 0
"прихватить" 0.00430385194749301 0.00205685137191986 0.00313563175140711 0 0.00106990777394989 0
"пробегать" 0.00430385194749301 0.00205685137191986 0.00156781587570356 0.00215852184424106 0 0
"продасть" 0.000860770389498601 0.00205685137191986 0 0.00431704368848213 0.00320972332184966 0
"произойти" 0.0017215407789972 0.0061705541157596 0.00156781587570356 0.00215852184424106 0.00106990777394989 0
"проработать" 0.0017215407789972 0.00411370274383973 0.00313563175140711 0.0032377827663616 0 0
"простить" 0.0017215407789972 0.00411370274383973 0.00313563175140711 0.00107926092212053 0.00213981554789977 0
"простоять" 0.00344308155799441 0 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"проход" 0.0017215407789972 0.00411370274383973 0 0.00431704368848213 0.00106990777394989 0
"процесс" 0.000860770389498601 0.0061705541157596 0 0.00215852184424106 0.00320972332184966 0
"прошествие" 0.00774693350548741 0 0 0 0 0
"радостный" 0.00430385194749301 0 0 0.00215852184424106 0.00213981554789977 0
"разболтать" 0 0.00205685137191986 0.00470344762711067 0.00431704368848213 0.00106990777394989 0
"разить" 0.00430385194749301 0.00411370274383973 0.00156781587570356 0 0.00106990777394989 0
"разразиться" 0.0017215407789972 0.00205685137191986 0.00156781587570356 0.00539630461060266 0 0
"раскрытый" 0.00430385194749301 0 0 0.00107926092212053 0.00320972332184966 0
"расположение" 0.00602539272649021 0.00205685137191986 0.00156781587570356 0 0 0
"расспрос" 0.00344308155799441 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00106990777394989 0
"рассудить" 0.0017215407789972 0.00411370274383973 0.00156781587570356 0 0.00427963109579954 0
"ровный" 0.0017215407789972 0 0 0.00215852184424106 0.00534953886974943 0
"ружейный" 0.00516462233699161 0 0.00156781587570356 0.00107926092212053 0.00106990777394989 0
"руки" 0.00516462233699161 0 0.00313563175140711 0.00107926092212053 0 0
"садись" 0.0017215407789972 0.00205685137191986 0.00156781587570356 0.0032377827663616 0.00213981554789977 0
"сал" 0.0017215407789972 0.00205685137191986 0.00470344762711067 0.00215852184424106 0.00106990777394989 0
"сбор" 0.000860770389498601 0.00411370274383973 0.00313563175140711 0.00215852184424106 0.00213981554789977 0
"сбросить" 0.000860770389498601 0.00205685137191986 0.00470344762711067 0.00107926092212053 0.00320972332184966 0
"светло" 0.00430385194749301 0.00205685137191986 0 0 0.00320972332184966 0
"свиень" 0.0025823111684958 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"сдаться" 0 0 0.00156781587570356 0.00431704368848213 0.00427963109579954 0
"сдержать" 0.00344308155799441 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00106990777394989 0
"себе" 0.0017215407789972 0.00411370274383973 0.00313563175140711 0.00215852184424106 0.00106990777394989 0
"семейство" 0.0017215407789972 0.00411370274383973 0.00313563175140711 0.00107926092212053 0.00213981554789977 0
"сердито" 0.000860770389498601 0.00411370274383973 0.00627126350281423 0.00215852184424106 0 0
"сида" 0.000860770389498601 0.00822740548767946 0.00156781587570356 0.00215852184424106 0.00106990777394989 0
"сидеться" 0.0017215407789972 0 0.00156781587570356 0.00215852184424106 0.00427963109579954 0
"сиди" 0.000860770389498601 0.00411370274383973 0.00627126350281423 0.00107926092212053 0.00106990777394989 0
"скандалить" 0 0.00205685137191986 0.00156781587570356 0.00647556553272319 0.00106990777394989 0
"скверно" 0.0025823111684958 0.00205685137191986 0 0.00431704368848213 0.00106990777394989 0
"склон" 0.00430385194749301 0.00205685137191986 0.00156781587570356 0.00215852184424106 0 0
"скорость" 0.00344308155799441 0.00205685137191986 0.00156781587570356 0.00107926092212053 0.00213981554789977 0
"сложа" 0.0025823111684958 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"слушал" 0.000860770389498601 0 0.00156781587570356 0.00539630461060266 0.00213981554789977 0
"слышал" 0 0.00411370274383973 0.00313563175140711 0.00107926092212053 0.00427963109579954 0
"слыший" 0.0017215407789972 0 0 0.00107926092212053 0.00641944664369931 0
"смастерить" 0.000860770389498601 0.00822740548767946 0.00470344762711067 0.00107926092212053 0 0
"смело" 0.00516462233699161 0.00205685137191986 0.00156781587570356 0.00107926092212053 0 0
"смозать" 0.000860770389498601 0 0 0.00647556553272319 0.00213981554789977 0
"смутно" 0.0017215407789972 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00320972332184966 0
"снизу" 0.000860770389498601 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00427963109579954 0
"сний" 0.000860770389498601 0.00411370274383973 0.00156781587570356 0.00215852184424106 0.00320972332184966 0
"совестно" 0.00430385194749301 0 0.00156781587570356 0.00107926092212053 0.00213981554789977 0
"согласен" 0.0017215407789972 0.00205685137191986 0.00470344762711067 0.00107926092212053 0.00213981554789977 0
"состряпать" 0.0017215407789972 0.00205685137191986 0.00627126350281423 0.00215852184424106 0 0
"сохранить" 0.00344308155799441 0.0061705541157596 0.00156781587570356 0 0.00106990777394989 0
"сохранность" 0.00430385194749301 0 0.00156781587570356 0.00107926092212053 0.00213981554789977 0
"спасение" 0.0017215407789972 0.0061705541157596 0.00470344762711067 0 0.00106990777394989 0
"спасить" 0.0017215407789972 0.00411370274383973 0.00313563175140711 0.00215852184424106 0.00106990777394989 0
"список" 0.000860770389498601 0.00411370274383973 0.00313563175140711 0.00215852184424106 0.00213981554789977 0
"спль" 0.0025823111684958 0.00205685137191986 0.00156781587570356 0.00107926092212053 0.00320972332184966 0
"споткнуться" 0.000860770389498601 0.00411370274383973 0.00313563175140711 0.0032377827663616 0.00106990777394989 0
"спрашивай" 0 0.00205685137191986 0.00156781587570356 0.00107926092212053 0.00641944664369931 0
"срок" 0.00344308155799441 0.00205685137191986 0.00156781587570356 0.00107926092212053 0.00213981554789977 0
"стаонь" 0.0025823111684958 0.00411370274383973 0.00313563175140711 0.00215852184424106 0 0
"сторонка" 0.0017215407789972 0 0 0.00431704368848213 0.00320972332184966 0
"страж" 0 0.0061705541157596 0.00627126350281423 0.00215852184424106 0 0
"строго" 0.0025823111684958 0.00205685137191986 0.00313563175140711 0.00215852184424106 0.00106990777394989 0
"строка" 0.0025823111684958 0.00205685137191986 0.00313563175140711 0.00215852184424106 0.00106990777394989 0
"ступеньк" 0.000860770389498601 0.0061705541157596 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"сумасшедшие" 0.000860770389498601 0.00205685137191986 0.00313563175140711 0.00431704368848213 0.00106990777394989 0
"сущий" 0.0025823111684958 0 0.00156781587570356 0 0.00534953886974943 0
"сыпаться" 0.000860770389498601 0.00411370274383973 0.00313563175140711 0.0032377827663616 0.00106990777394989 0
"сьюзен" 0 0 0 0.00971334829908479 0 0
"тамотреть" 0.0017215407789972 0.00205685137191986 0 0.0032377827663616 0.00320972332184966 0
"тарелки" 0.0017215407789972 0.00205685137191986 0.00156781587570356 0.0032377827663616 0.00213981554789977 0
"текль" 0 0.0061705541157596 0.00470344762711067 0.0032377827663616 0 0
"тема" 0.00774693350548741 0 0 0 0 0
"темень" 0.0017215407789972 0.00411370274383973 0.00313563175140711 0 0.00320972332184966 0
"тесный" 0.00344308155799441 0.00411370274383973 0.00313563175140711 0 0.00106990777394989 0
"тест" 0.0017215407789972 0.00411370274383973 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"товарище" 0.00688616311598881 0.00205685137191986 0 0 0 0
"толика" 0.00774693350548741 0 0 0 0 0
"трезвость" 0.0025823111684958 0.00205685137191986 0.00156781587570356 0.00107926092212053 0.00320972332184966 0
"тщательный" 0.00774693350548741 0 0 0 0 0
"тюремщик" 0.0017215407789972 0.00411370274383973 0.00470344762711067 0 0.00213981554789977 0
"тяга" 0.0025823111684958 0 0.00156781587570356 0.0032377827663616 0.00213981554789977 0
"уважать" 0.0017215407789972 0.00205685137191986 0.00470344762711067 0.00215852184424106 0.00106990777394989 0
"угощать" 0.00344308155799441 0.00205685137191986 0.00156781587570356 0.00107926092212053 0.00213981554789977 0
"удивлять" 0.00344308155799441 0.00205685137191986 0.00470344762711067 0.00107926092212053 0 0
"уйдешь" 0.0017215407789972 0.00205685137191986 0.00313563175140711 0.00215852184424106 0.00213981554789977 0
"умрть" 0.00344308155799441 0 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"уносить" 0 0.0061705541157596 0.00470344762711067 0.00215852184424106 0.00106990777394989 0
"успеешь" 0.000860770389498601 0 0 0.0032377827663616 0.00534953886974943 0
"усталость" 0.0025823111684958 0.00822740548767946 0.00313563175140711 0 0 0
"ухитриться" 0 0.00205685137191986 0 0.00431704368848213 0.00427963109579954 0
"учебник" 0.0025823111684958 0 0 0.0032377827663616 0.00320972332184966 0
"учиться" 0.0017215407789972 0.00411370274383973 0.00313563175140711 0.00107926092212053 0.00213981554789977 0
"уютный" 0.000860770389498601 0 0.00156781587570356 0.0032377827663616 0.00427963109579954 0
"факел" 0.0025823111684958 0 0.00313563175140711 0.00107926092212053 0.00320972332184966 0
"фляга" 0.0017215407789972 0.00411370274383973 0.00313563175140711 0.00107926092212053 0.00213981554789977 0
"франция" 0.000860770389498601 0.00411370274383973 0.00313563175140711 0.00215852184424106 0.00213981554789977 0
"хижин" 0.00344308155799441 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00106990777394989 0
"хлам" 0.0025823111684958 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"хозяйный" 0.00344308155799441 0 0.00313563175140711 0.00215852184424106 0.00106990777394989 0
"храбрость" 0.0017215407789972 0 0 0.00215852184424106 0.00534953886974943 0
"хриплый" 0.000860770389498601 0 0.00313563175140711 0.00431704368848213 0.00213981554789977 0
"хуж" 0.0017215407789972 0.00411370274383973 0.00156781587570356 0 0.00427963109579954 0
"чепух" 0.0017215407789972 0 0 0.00215852184424106 0.00534953886974943 0
"шапка" 0 0.0061705541157596 0.00470344762711067 0.00107926092212053 0.00213981554789977 0
"шло" 0.0017215407789972 0.00205685137191986 0.00627126350281423 0.00107926092212053 0.00106990777394989 0
"шутишь" 0.0017215407789972 0.00411370274383973 0 0.0032377827663616 0.00213981554789977 0
"южный" 0.00430385194749301 0 0 0.00215852184424106 0.00213981554789977 0
"яйцо" 0.00344308155799441 0.00205685137191986 0.00313563175140711 0.00107926092212053 0.00106990777394989 0
"авторитет" 0.00344308155799441 0 0 0 0.00427963109579954 0
"арканзасский" 0.0025823111684958 0 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"баран" 0 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00427963109579954 0
"башмак" 0.0017215407789972 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"бегол" 0.00344308155799441 0.00205685137191986 0.00156781587570356 0.00215852184424106 0 0
"беречь" 0.000860770389498601 0 0.00313563175140711 0.00107926092212053 0.00427963109579954 0
"бессовестный" 0.00344308155799441 0 0.00313563175140711 0.00107926092212053 0.00106990777394989 0
"бильджуатер" 0.00688616311598881 0 0 0 0 0
"блеска" 0.00344308155799441 0.00205685137191986 0.00313563175140711 0 0.00106990777394989 0
"богат" 0.0017215407789972 0 0.00627126350281423 0.00215852184424106 0 0
"боиться" 0 0.00411370274383973 0.00156781587570356 0.00107926092212053 0.00427963109579954 0
"болеть" 0.000860770389498601 0 0.00156781587570356 0.00215852184424106 0.00427963109579954 0
"болт" 0.0025823111684958 0.00205685137191986 0 0.00215852184424106 0.00213981554789977 0
"босик" 0.000860770389498601 0 0.00313563175140711 0.00215852184424106 0.00320972332184966 0
"боться" 0 0.00822740548767946 0.00627126350281423 0 0 0
"бочонка" 0.0025823111684958 0 0 0.00215852184424106 0.00320972332184966 0
"бревна" 0.000860770389498601 0.00205685137191986 0.00313563175140711 0.0032377827663616 0.00106990777394989 0
"бродяг" 0 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00427963109579954 0
"будетак" 0.0017215407789972 0.00205685137191986 0.00156781587570356 0.00107926092212053 0.00320972332184966 0
"буксир" 0.00344308155799441 0 0 0.00107926092212053 0.00320972332184966 0
"ванна" 0 0 0 0.00431704368848213 0.00427963109579954 0
"вендетт" 0.00688616311598881 0 0 0 0 0
"верхий" 0.0025823111684958 0 0 0.00107926092212053 0.00427963109579954 0
"взайма" 0.000860770389498601 0 0.00156781587570356 0.00107926092212053 0.00534953886974943 0
"взбелениться" 0.000860770389498601 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00320972332184966 0
"взглянить" 0.0017215407789972 0 0.00783907937851779 0.00107926092212053 0 0
"видалийский" 0 0 0.00470344762711067 0 0.00534953886974943 0
"виделийский" 0 0.00411370274383973 0.00156781587570356 0.0032377827663616 0.00213981554789977 0
"вильямс" 0 0.00822740548767946 0.00627126350281423 0 0 0
"винный" 0.0017215407789972 0.00411370274383973 0.00470344762711067 0 0.00106990777394989 0
"висеть" 0.000860770389498601 0.00411370274383973 0.00313563175140711 0.00215852184424106 0.00106990777394989 0
"вкусный" 0.000860770389498601 0.00411370274383973 0.00470344762711067 0.00215852184424106 0 0
"волосок" 0.0025823111684958 0 0.00313563175140711 0.0032377827663616 0 0
"воспаление" 0.0017215407789972 0 0.00313563175140711 0.00215852184424106 0.00213981554789977 0
"воспитывать" 0.0025823111684958 0 0.00156781587570356 0 0.00427963109579954 0
"впадать" 0.0025823111684958 0 0 0.0032377827663616 0.00213981554789977 0
"впервые" 0.00602539272649021 0 0 0.00107926092212053 0 0
"вражда" 0.000860770389498601 0 0 0 0.0074893544176492 0
"вреда" 0.00430385194749301 0 0.00156781587570356 0.00215852184424106 0 0
"всемирно" 0 0 0.00470344762711067 0.0032377827663616 0.00213981554789977 0
"вспыхивать" 0 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00427963109579954 0
"втащить" 0 0 0.00313563175140711 0.00431704368848213 0.00213981554789977 0
"вцепиться" 0.00344308155799441 0.00205685137191986 0.00156781587570356 0.00107926092212053 0.00106990777394989 0
"выгнать" 0.0025823111684958 0 0.00313563175140711 0.00215852184424106 0.00106990777394989 0
"выгода" 0.00430385194749301 0 0.00313563175140711 0.00107926092212053 0 0
"выделывать" 0.0025823111684958 0 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"выдрать" 0.000860770389498601 0.00411370274383973 0.00313563175140711 0.00215852184424106 0.00106990777394989 0
"выплыть" 0.0025823111684958 0 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"выполнять" 0.00602539272649021 0 0 0.00107926092212053 0 0
"выронить" 0.0017215407789972 0.00205685137191986 0.00470344762711067 0.00215852184424106 0 0
"выслушать" 0.0025823111684958 0 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"высовывать" 0.0017215407789972 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"высший" 0.00602539272649021 0.00205685137191986 0 0 0 0
"высыпать" 0.0017215407789972 0 0.00313563175140711 0.00215852184424106 0.00213981554789977 0
"вытаскивать" 0.000860770389498601 0.00411370274383973 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"выходь" 0.000860770389498601 0 0.00156781587570356 0.00431704368848213 0.00213981554789977 0
"вычеркнуть" 0.0017215407789972 0.00205685137191986 0.00156781587570356 0.00215852184424106 0.00213981554789977 0
"вышибнуть" 0.0017215407789972 0.00205685137191986 0 0.00431704368848213 0.00106990777394989 0
"вышина" 0.00430385194749301 0 0.00156781587570356 0.00107926092212053 0.00106990777394989 0
"глава" 0.0025823111684958 0 0 0.0032377827663616 0.00213981554789977 0
"глядь" 0.000860770389498601 0 0.00156781587570356 0.00107926092212053 0.00534953886974943 0
"говорито" 0.000860770389498601 0 0 0.00431704368848213 0.00320972332184966 0
"голосовать" 0 0 0 0.0032377827663616 0.00534953886974943 0
"гордость" 0.0025823111684958 0.00205685137191986 0 0.00107926092212053 0.00320972332184966 0
"горько" 0.0017215407789972 0.00205685137191986 0.00627126350281423 0.00107926092212053 0 0
